,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
3169,上海雅仕,-0.0699,-0.0898,-2.8482,-0.2157,-21.5672
3170,深康佳A,-0.07,-0.0979,-4.8306,-0.1372,-14.2435
3171,动力源,-0.0702,-0.0247,,-0.0424,-5.3572
3172,慈文传媒,-0.0709,-0.0313,,-0.0592,-6.4391
3173,顺威股份,-0.0711,-0.0613,-16.5704,-0.1402,-14.4433
3174,南纺股份,-0.0715,-0.0409,-0.3915,-0.0624,-6.2684
3175,天鹅股份,-0.0727,-0.0211,-0.9735,-0.064,-7.678999999999999
3176,精功科技,-0.07400000000000001,-0.0386,-11.1091,-0.0838,-8.4039
3177,沃森生物,-0.0742,-0.009000000000000001,-0.0614,-0.0329,-4.2472
3178,长城科技,-0.0745,-0.1969,-2.0517,-1.8266,-195.8363
3179,熙菱信息,-0.0746,-0.0448,-2.3842,-0.0705,-7.1667
3180,探路者,-0.0751,-0.0535,,-0.3478,-35.5054
3181,中材国际,-0.0753,-0.0522,-1.1541,-0.07400000000000001,-9.0324
3182,赛摩电气,-0.0756,-0.0201,,-0.0737,-7.8862
3183,达实智能,-0.0756,-0.0282,-0.8932,-0.0555,-7.6229
3184,天广中茂,-0.0759,-0.0179,,-0.037000000000000005,-5.2007
3185,华塑控股,-0.0761,-0.4444,,-0.4795,-48.2108
3186,赢时胜,-0.0767,-0.0153,-0.2704,-0.1307,-13.3006
3187,赛腾股份,-0.077,-0.0507,-0.5741,-0.1119,-11.9275
3188,科大智能,-0.0777,-0.0355,-0.6873,-0.0845,-9.5725
3189,立思辰,-0.0778,-0.0207,,-0.0389,-5.0902
3190,中航机电,-0.0781,-0.0341,-1.0021,-0.0611,-7.8649
3191,仙鹤股份,-0.0782,-0.0579,-1.0956,-0.1396,-15.8505
3192,至纯科技,-0.0784,-0.0363,-1.6773,-0.0523,-5.6088
3193,朗科智能,-0.0786,-0.0902,-2.1182,-0.2457,-24.6628
3194,天桥起重,-0.0791,-0.0308,-0.9982,-0.0779,-7.9664
3195,深中华A,-0.0791,-0.1294,,-0.1685,-16.8487
3196,世纪鼎利,-0.08,-0.0215,-1.5186,-0.0979,-10.0137
3197,中船防务,-0.0804,-0.0325,,-0.0466,-5.6055
3198,斯莱克,-0.0807,-0.0365,-0.4566,-0.1011,-10.8071
3199,兴源环境,-0.0813,-0.0201,,-0.0286,-3.6863
3200,美都能源,-0.0815,-0.0242,,-0.0571,-6.3796
3201,华自科技,-0.0816,-0.0407,-1.1409,-0.1061,-10.8373
3202,ST准油,-0.0817,-0.0525,,-0.0551,-6.3845
3203,五洋停车,-0.08199999999999999,-0.0373,-0.6359,-0.131,-13.4549
3204,同有科技,-0.0823,-0.0344,-1.537,-0.3632,-39.3376
3205,中电兴发,-0.0825,-0.0325,-1.0761,-0.1112,-13.1007
3206,三盛教育,-0.0828,-0.0225,-0.5608,-0.1566,-15.9071
3207,宏辉果蔬,-0.0829,-0.0633,-0.9865,-0.3882,-40.0199
3208,冠农股份,-0.0833,-0.0292,-1.9771,-0.0472,-4.861000000000001
3209,欣龙控股,-0.0838,-0.0547,,-0.126,-16.9179
3210,飞鹿股份,-0.0853,-0.0384,-1.2356,-0.0839,-8.558
3211,华平股份,-0.0853,-0.0247,-3.645,-0.1134,-12.6337
3212,神力股份,-0.0868,-0.0665,-1.7164,-0.1781,-22.8268
3213,*ST集成,-0.0872,-0.0201,,-0.0417,-6.6573
3214,康达新材,-0.0875,-0.036000000000000004,-1.0188,-0.2349,-23.7659
3215,汇金通,-0.0876,-0.0422,-2.6786,-0.0769,-7.7029
3216,生意宝,-0.0881,-0.0247,-0.9816,-0.091,-9.1547
3217,盈峰环境,-0.0882,-0.047,-0.8473,-0.1171,-12.8187
3218,华夏幸福,-0.0886,-0.0181,-0.6293,-0.0209,-3.0618
3219,华致酒行,-0.0887,-0.0903,-1.0605,-0.1861,-18.6148
3220,普路通,-0.0888,-0.0443,-5.0154,-0.0501,-5.0241
3221,平庄能源,-0.0898,-0.0384,,-0.1909,-20.9752
3222,长城动漫,-0.0899,-0.0079,,-0.0083,-1.0344
3223,三聚环保,-0.0901,-0.0545,-2.3546,-0.0966,-12.3087
3224,幸福蓝海,-0.0902,-0.0631,,-0.1469,-14.9302
3225,联环药业,-0.0903,-0.0648,-1.2404,-0.1943,-19.434
3226,合纵科技,-0.0906,-0.0389,-3.6196,-0.0664,-6.9157
3227,数码科技,-0.0908,-0.0308,-1.6925,-0.1533,-15.5324
3228,达刚路机,-0.092,-0.0207,-1.1464,-0.1734,-17.4161
3229,ST创兴,-0.0927,-0.0623,-0.6845,-0.1666,-16.6615
3230,东方电热,-0.0933,-0.0564,-1.2978,-0.1413,-15.6976
3231,百隆东方,-0.0933,-0.0414,-1.2791,-0.0969,-14.642000000000001
3232,龙建股份,-0.0938,-0.0641,-6.6789,-0.0727,-9.2191
3233,众应互联,-0.094,-0.0235,-0.7409,-0.0438,-4.4521
3234,上海瀚讯,-0.0942,-0.0389,-0.3967,-0.0966,-9.8217
3235,华闻传媒,-0.0955,-0.027999999999999997,,-0.0486,-12.5295
3236,普丽盛,-0.0959,-0.0368,,-0.0705,-7.2958
3237,冠城大通,-0.0961,-0.0319,-0.8944,-0.0508,-8.3131
3238,创业黑马,-0.0961,-0.0686,-7.4376,-0.3562,-36.0152
3239,佳沃股份,-0.0965,-0.1531,-4.5763,-0.2259,-25.8799
3240,康尼机电,-0.0967,-0.0696,,-0.1102,-13.2532
3241,先锋新材,-0.0974,-0.0653,,-0.1443,-31.5583
3242,南京化纤,-0.0974,-0.0459,-14.7084,-0.1682,-22.938000000000002
3243,锦富技术,-0.0986,-0.0837,,-0.1437,-15.0964
3244,三利谱,-0.0992,-0.0437,-3.2126,-0.0783,-9.0224
3245,金正大,-0.0993,-0.068,-3.1822,-0.1521,-17.2227
3246,*ST信威,-0.0993,-0.0026,,-0.0043,-0.5337
3247,易世达,-0.1007,-0.0122,-0.4237,-0.0317,-14.0694
3248,钧达股份,-0.1007,-0.0468,-2.1733,-0.0891,-12.7131
3249,中文在线,-0.1009,-0.0345,,-0.2157,-23.816999999999997
3250,东土科技,-0.1013,-0.0288,-1.0438,-0.0888,-13.3855
3251,博信股份,-0.1023,-0.3044,,-0.3115,-31.1692
3252,中船科技,-0.1023,-0.0317,-16.5866,-0.0529,-7.6995
3253,*ST尤夫,-0.1025,-0.0623,,-0.0706,-7.9808
3254,龙马环卫,-0.1032,-0.086,-1.3854,-0.2095,-21.4778
3255,东华科技,-0.1072,-0.0729,-2.8984,-0.1138,-14.0527
3256,中兴通讯,-0.1078,-0.0712,,-0.0956,-10.3107
3257,敦煌种业,-0.1079,-0.039,,-0.065,-7.1979999999999995
3258,诚迈科技,-0.1091,-0.0977,-3.9855,-0.4324,-51.8739
3259,勤上股份,-0.1094,-0.0267,,-0.1034,-12.1548
3260,友邦吊顶,-0.1096,-0.052000000000000005,-0.7815,-0.2483,-24.9178
3261,*ST安凯,-0.1097,-0.0484,,-0.0517,-5.8246
3262,恒久科技,-0.1098,-0.0509,-1.0103,-0.2901,-29.303
3263,恒大高新,-0.111,-0.0255,-1.2152,-0.1506,-15.2926
3264,合众思壮,-0.111,-0.0264,-1.3405,-0.0448,-4.8858
3265,*ST工新,-0.1122,-0.0055,,-0.0055,-0.8242
3266,国旅联合,-0.1123,-0.040999999999999995,,-0.1466,-14.6602
3267,浙江东方,-0.1127,-0.0607,-1.4318,-0.1306,-14.9979
3268,卓郎智能,-0.1131,-0.0723,-1.2167,-0.1237,-19.6171
3269,原尚股份,-0.1133,-0.11599999999999999,-1.672,-0.5012,-53.2553
3270,标准股份,-0.1133,-0.0498,-2.7948,-0.2214,-23.8034
3271,*ST飞马,-0.1137,-0.2802,,-0.3183,-32.7278
3272,国统股份,-0.114,-0.0274,-30.3656,-0.0408,-5.9737
3273,天山生物,-0.1145,-0.0086,,-0.0101,-1.1188
3274,ST南风,-0.1154,-0.1341,-0.8094,-0.1791,-21.4006
3275,长久物流,-0.1158,-0.0999,-1.5821,-0.17800000000000002,-24.9316
3276,宝鹰股份,-0.1166,-0.0864,-2.935,-0.1525,-17.2548
3277,天汽模,-0.11699999999999999,-0.0452,-1.1985,-0.0832,-9.4182
3278,*ST皇台,-0.1172,-0.0131,,-0.0064,-0.7493
3279,霞客环保,-0.1172,-0.0859,-9.3217,-1.4972,-149.7168
3280,天永智能,-0.1173,-0.0539,-1.6506,-0.1255,-12.5522
3281,大连热电,-0.1178,-0.0417,-31.8161,-0.0645,-7.1088
3282,中设股份,-0.11900000000000001,-0.0618,-0.5427,-0.4104,-41.0408
3283,长方集团,-0.1192,-0.0537,,-0.1001,-11.5226
3284,*ST华信,-0.1209,-0.1612,,-0.07,-7.0576
3285,西藏矿业,-0.1218,-0.0217,,-0.1507,-17.2924
3286,中通客车,-0.1229,-0.061,-20.429000000000002,-0.0783,-9.7636
3287,王子新材,-0.1239,-0.1086,-1.9644,-0.2837,-34.749
3288,*ST宇顺,-0.1252,-0.0677,,-0.1435,-18.563
3289,青龙管业,-0.1257,-0.0628,-2.3686,-0.1816,-18.6683
3290,银鸽投资,-0.126,-0.0776,,-0.133,-14.7944
3291,航发控制,-0.126,-0.0477,-1.3444,-0.2175,-23.9342
3292,星网宇达,-0.1264,-0.031,-1.1649,-0.077,-11.4002
3293,万里马,-0.1265,-0.079,-2.0526,-0.1493,-16.0407
3294,易华录,-0.1289,-0.0343,-1.0652,-0.0523,-7.9891
3295,至正股份,-0.1312,-0.0915,-1.9672,-0.2297,-23.5778
3296,大悦城,-0.132,-0.0204,-0.9299,-0.0241,-4.1163
3297,博瑞传播,-0.1335,-0.0227,,-0.2107,-28.3411
3298,博晖创新,-0.1353,-0.031,-1.0857,-0.0573,-6.7176
3299,龙洲股份,-0.1356,-0.0939,-3.7105,-0.1431,-19.9345
3300,莱茵生物,-0.136,-0.0397,-1.0332,-0.0836,-9.5906
3301,*ST凯迪,-0.13699999999999998,-0.0101,,-0.0107,-1.327
3302,尚纬股份,-0.1373,-0.0963,-3.73,-0.2603,-27.4849
3303,京威股份,-0.139,-0.0878,-8.2454,-0.2191,-21.9968
3304,金种子酒,-0.1402,-0.0577,-1.7934,-0.2175,-26.980999999999998
3305,康盛股份,-0.141,-0.083,,-0.1079,-11.4469
3306,*ST东电,-0.1422,-0.0091,-0.326,-0.0095,-1.1482
3307,沃特股份,-0.1436,-0.1089,-3.3103,-0.2813,-28.6253
3308,亚星客车,-0.1453,-0.0683,-22.8743,-0.0721,-11.7359
3309,国农科技,-0.1453,-0.1518,,-0.3176,-31.9126
3310,中广天择,-0.1463,-0.0738,-1.6743,-0.5455,-59.5065
3311,东方中科,-0.1472,-0.1459,-2.4519,-0.317,-31.6953
3312,国美通讯,-0.1478,-0.1429,,-0.1567,-15.9775
3313,*ST步森,-0.1483,-0.07200000000000001,,-0.1334,-23.0264
3314,骅威文化,-0.1495,-0.0456,,-0.3965,-44.8716
3315,奥飞数据,-0.1501,-0.0571,-1.0649,-0.121,-13.9133
3316,国发股份,-0.1503,-0.0442,,-0.2683,-26.8259
3317,北信源,-0.1524,-0.0338,-0.9333,-0.3035,-31.2197
3318,天赐材料,-0.153,-0.0645,-0.7118,-0.1617,-17.3186
3319,城地股份,-0.1534,-0.1148,-2.6781,-0.2348,-24.0347
3320,名家汇,-0.1538,-0.0588,-0.5843,-0.1381,-14.7165
3321,众泰汽车,-0.1567,-0.0712,-2.8891,-0.1553,-16.2528
3322,晨鑫科技,-0.1571,-0.0193,,-0.1004,-16.1929
3323,众和退,-0.1584,-0.0199,,-0.012,-1.3342
3324,*ST生物,-0.1592,-0.0443,,-0.0646,-6.7088
3325,鲁亿通,-0.1596,-0.0706,-1.0738,-0.1219,-14.4689
3326,联得装备,-0.1602,-0.0914,-1.2468,-0.1863,-18.8851
3327,杭电股份,-0.1613,-0.1241,-6.2623,-0.2081,-28.916
3328,高新发展,-0.1618,-0.0438,-1.9184,-0.0582,-6.2926
3329,金固股份,-0.162,-0.0603,-2.7051,-0.1346,-15.9806
3330,全新好,-0.162,-0.0178,,-0.0359,-16.3067
3331,中通国脉,-0.1621,-0.0731,-2.3912,-0.159,-16.0012
3332,福鞍股份,-0.1624,-0.0392,-6.3126,-0.1351,-15.138
3333,真视通,-0.1625,-0.1164,-3.3746,-0.2589,-26.4665
3334,*ST盈方,-0.1628,-0.066,,-0.2999,-29.9924
3335,派思股份,-0.1631,-0.0325,-15.7313,-0.0627,-7.2963
3336,兰石重装,-0.1637,-0.0368,,-0.0443,-4.7535
3337,远望谷,-0.1648,-0.0334,,-0.0964,-10.7223
3338,安控科技,-0.1648,-0.0527,,-0.0691,-10.1747
3339,ST康美,-0.1649,-0.0428,-2.843,-0.0689,-12.2579
3340,上海九百,-0.1656,-0.0089,-0.1189,-0.1156,-18.9254
3341,中国中期,-0.1658,-0.0176,-0.7265,-0.1374,-23.714000000000002
3342,大晟文化,-0.1659,-0.0245,,-0.0694,-11.4412
3343,森远股份,-0.1682,-0.027999999999999997,,-0.0602,-6.8362
3344,聚力文化,-0.1712,-0.1912,,-0.5412,-58.878
3345,飞利信,-0.1715,-0.0427,,-0.1263,-13.0607
3346,浦东金桥,-0.1721,-0.0234,-0.488,-0.0421,-7.1448
3347,华虹计通,-0.177,-0.0685,,-0.2199,-22.419
3348,瀚叶股份,-0.1793,-0.0347,-1.2779,-0.2394,-29.2337
3349,金雷股份,-0.18,-0.0773,-1.2219,-1.4143,-155.9854
3350,亚光科技,-0.1805,-0.0351,-1.5095,-0.1049,-14.2584
3351,春兰股份,-0.1836,-0.0539,-7.6251,-0.3032,-41.1735
3352,广誉远,-0.1841,-0.0968,-0.7562,-0.4123,-43.3879
3353,九安医疗,-0.1847,-0.0546,,-0.2728,-34.2971
3354,日海智能,-0.1847,-0.1185,-11.6933,-0.16899999999999998,-18.2962
3355,新文化,-0.185,-0.0311,-5.1131,-0.0831,-34.4015
3356,国科微,-0.18899999999999997,-0.0465,-1.6852,-0.1217,-12.4368
3357,商赢环球,-0.18899999999999997,-0.1793,,-0.3713,-40.3527
3358,金浦钛业,-0.1892,-0.1122,-3.4393,-0.3269,-35.333
3359,中国应急,-0.1895,-0.1199,-2.0975,-0.2447,-25.1603
3360,亚振家居,-0.1904,-0.0836,,-0.4556,-51.9345
3361,当代东方,-0.1916,-0.0696,,-0.10099999999999999,-10.7104
3362,安妮股份,-0.1927,-0.0546,-1.8222,-0.4106,-42.4799
3363,ST运盛,-0.193,-0.0809,-2.3306,-0.2379,-28.8039
3364,永安林业,-0.1947,-0.0527,,-0.0753,-8.1092
3365,世纪星源,-0.195,-0.0304,-0.6048,-0.0615,-6.1839
3366,*ST赫美,-0.1979,-0.0875,,-0.0885,-10.755
3367,*ST大洲,-0.1996,-0.075,,-0.1353,-16.0206
3368,汇金科技,-0.2007,-0.0621,-1.8923,-0.4654,-50.6
3369,深冷股份,-0.2011,-0.0666,,-0.1417,-14.2091
3370,安达维尔,-0.2013,-0.0864,-1.8129,-0.46299999999999997,-47.0525
3371,天宸股份,-0.20199999999999999,-0.0034,-0.1517,-0.0181,-16.0727
3372,英维克,-0.2044,-0.1017,-2.0162,-0.2046,-21.1302
3373,海南海药,-0.2059,-0.0492,-4.9747,-0.0924,-13.466
3374,中科电气,-0.2063,-0.0662,-0.98,-0.187,-22.3432
3375,大龙地产,-0.2072,-0.0457,-2.0108,-0.1105,-13.1308
3376,华侨城A,-0.2074,-0.0339,-0.884,-0.046,-6.8857
3377,天能重工,-0.2106,-0.0899,-2.5351,-0.2048,-20.4796
3378,绿色动力,-0.2111,-0.0211,-0.8164,-0.0293,-7.9897
3379,新智认知,-0.2115,-0.0925,-1.7505,-0.21899999999999997,-24.1791
3380,通合科技,-0.213,-0.0669,,-0.3375,-42.378
3381,北汽蓝谷,-0.2162,-0.0821,-24.636999999999997,-0.1314,-15.6242
3382,新劲刚,-0.2184,-0.0962,-5.6361,-0.3594,-38.9063
3383,新湖中宝,-0.2193,-0.027000000000000003,-1.403,-0.0358,-8.516
3384,时代万恒,-0.2215,-0.0967,,-0.2905,-37.9371
3385,中国武夷,-0.2228,-0.0687,-2.5434,-0.1088,-14.7918
3386,天康生物,-0.2235,-0.1385,-3.9143,-0.2253,-33.2274
3387,星光农机,-0.2253,-0.0831,,-0.2591,-27.5463
3388,*ST河化,-0.22699999999999998,-0.1355,,-0.0824,-8.2697
3389,兴瑞科技,-0.2283,-0.2178,-2.1183,-1.0027,-100.2683
3390,神州高铁,-0.2303,-0.0564,-1.7274,-0.1929,-21.3098
3391,唐德影视,-0.2331,-0.0345,,-0.0385,-4.2231
3392,越博动力,-0.2342,-0.0461,-5.4472,-0.0839,-8.8806
3393,空港股份,-0.2342,-0.1019,-30.4912,-0.2048,-20.6728
3394,*ST雏鹰,-0.2344,-0.0396,,-0.045,-5.5454
3395,云南城投,-0.235,-0.0264,-4.9327,-0.0296,-5.34
3396,*ST嘉陵,-0.235,-0.0888,,-0.0733,-11.3539
3397,华映科技,-0.2396,-0.0567,,-0.0937,-11.5126
3398,华控赛格,-0.2409,-0.0144,,-0.0198,-2.9105
3399,*ST云投,-0.2414,-0.0515,,-0.0571,-5.9877
3400,东方时尚,-0.2419,-0.0634,-1.1221,-0.1307,-17.407
3401,国新健康,-0.2428,-0.0181,,-0.3695,-36.9512
3402,深大通,-0.2529,-0.2002,,-1.5569,-162.4398
3403,和顺电气,-0.2561,-0.1221,-20.1553,-0.2266,-24.6244
3404,中航高科,-0.2595,-0.0896,-1.906,-0.1788,-20.8958
3405,长江通信,-0.2615,-0.0192,-0.1673,-0.3397,-35.9203
3406,*ST凯瑞,-0.2646,-0.0153,,-0.0106,-1.0619
3407,佳创视讯,-0.2662,-0.106,-9.6679,-0.3379,-34.7008
3408,新亚制程,-0.2676,-0.1136,-10.2558,-0.3224,-32.6273
3409,金瑞矿业,-0.2703,-0.0627,-1.8686,-0.8052,-101.0666
3410,南威软件,-0.2756,-0.09,-1.5884,-0.2195,-27.0222
3411,金刚玻璃,-0.2767,-0.1336,-13.7924,-0.3187,-44.6616
3412,同达创业,-0.2808,-0.0121,,-0.0323,-3.2267
3413,宏达矿业,-0.2815,-0.2548,-66.5422,-0.6881,-73.7749
3414,美芝股份,-0.2844,-0.188,-10.2582,-0.3464,-34.6445
3415,金洲慈航,-0.2899,-0.0978,,-0.1244,-15.0201
3416,金字火腿,-0.2901,-0.0828,,-1.0633,-223.9871
3417,智慧松德,-0.2901,-0.0531,,-0.0949,-13.0296
3418,庞大集团,-0.29100000000000004,-0.3721,,-0.4635,-49.0401
3419,天津磁卡,-0.2972,-0.07200000000000001,-0.6017,-0.0895,-8.9896
3420,天沃科技,-0.2996,-0.0892,-12.4365,-0.1073,-11.4728
3421,祥源文化,-0.3003,-0.1049,-17.003,-1.1155,-126.494
3422,腾邦国际,-0.3012,-0.159,-8.5441,-0.2434,-26.0074
3423,巴安水务,-0.3019,-0.0621,-2.903,-0.1093,-19.8395
3424,江特电机,-0.3037,-0.0926,,-0.1487,-16.3468
3425,国轩高科,-0.304,-0.0757,-2.6795,-0.1295,-17.9541
3426,森源电气,-0.3045,-0.0885,-2.966,-0.1935,-19.7011
3427,五矿稀土,-0.3049,-0.1184,-2.7807,-1.54,-156.8181
3428,丽鹏股份,-0.3089,-0.0684,,-0.1238,-15.7808
3429,芯能科技,-0.3124,-0.0468,-1.8137,-0.1089,-15.2836
3430,文投控股,-0.3171,-0.0686,,-0.2041,-45.876999999999995
3431,赛托生物,-0.3178,-0.1289,-2.6342,-0.4565,-47.4932
3432,路畅科技,-0.3183,-0.1478,-20.719,-0.2504,-25.4718
3433,光线传媒,-0.3193,-0.0439,-0.3487,-0.2162,-39.674
3434,新日恒力,-0.3266,-0.0827,-15.5802,-0.1518,-15.1916
3435,ST天成,-0.3286,-0.068,-9.7585,-0.1344,-14.4919
3436,沙河股份,-0.33,-0.0616,-0.7644,-0.1222,-13.1457
3437,京蓝科技,-0.3386,-0.0767,-7.9496,-0.1296,-14.9122
3438,大千生态,-0.3459,-0.0949,-3.0703,-0.1687,-26.5778
3439,广宇集团,-0.3509,-0.096,-1.7999,-0.1385,-17.437
3440,金盾股份,-0.3582,-0.0949,,-0.4495,-57.7494
3441,立昂技术,-0.3609,-0.1737,-5.836,-0.2592,-26.5666
3442,恒通科技,-0.3614,-0.1054,-3.9381,-0.2379,-32.0003
3443,中成股份,-0.3617,-0.213,-5.5099,-0.3972,-39.8938
3444,深纺织A,-0.3619,-0.0997,,-0.3971,-45.07
3445,宏图高科,-0.3666,-0.3193,,-0.5481,-62.3871
3446,豫金刚石,-0.3738,-0.0483,-5.0194,-0.1757,-20.5627
3447,首航节能,-0.3754,-0.0253,,-0.1259,-13.4407
3448,宇环数控,-0.3763,-0.1044,-2.1477,-0.7233,-87.0369
3449,*ST天首,-0.3776,-0.0042,,-0.0065,-0.6845
3450,国际医学,-0.3786,-0.1057,-0.3442,-0.5046,-80.6945
3451,荣华实业,-0.38,-0.0358,,-0.2065,-21.6657
3452,欣锐科技,-0.3887,-0.1598,-3.3799,-0.4198,-43.707
3453,格力地产,-0.3952,-0.040999999999999995,-2.377,-0.0567,-20.6596
3454,亚通股份,-0.3971,-0.151,-5.6322,-0.2639,-27.0957
3455,华斯股份,-0.3997,-0.0782,-15.1928,-0.317,-38.6943
3456,金融街,-0.4083,-0.0608,-2.2363,-0.0811,-24.5401
3457,中国海防,-0.4181,-0.0995,-2.1718,-0.3589,-41.7401
3458,光明地产,-0.4262,-0.1174,-6.3689,-0.1425,-22.0972
3459,ST南化,-0.4272,-0.2978,-2.6221,-1.2790000000000001,-203.0609
3460,万泽股份,-0.4277,-0.0425,-2.5961,-0.1037,-13.8418
3461,乾景园林,-0.4388,-0.0855,,-0.2003,-20.0331
3462,东旭蓝天,-0.4418,-0.1114,-3.403,-0.1931,-28.5616
3463,ST椰岛,-0.446,-0.215,-7.7743,-0.4734,-53.4387
3464,连云港,-0.4514,-0.0655,-32.0509,-0.1118,-14.8375
3465,中威电子,-0.4534,-0.0934,,-0.3033,-33.8365
3466,京能置业,-0.4538,-0.0681,-12.2768,-0.1266,-13.6015
3467,华远地产,-0.45399999999999996,-0.0624,-4.2201,-0.0755,-11.2565
3468,ST宏盛,-0.456,-0.1199,-3.6199,-0.4139,-75.1616
3469,嘉凯城,-0.46,-0.0413,,-0.0508,-5.7483
3470,中珠医疗,-0.4674,-0.0477,,-0.1965,-35.9363
3471,ST慧球,-0.4679,-0.2917,,-0.4594,-56.7507
3472,ST银河,-0.4786,-0.1468,,-0.3352,-35.3027
3473,青岛中程,-0.4812,-0.1229,-3.3563,-0.2107,-21.1364
3474,欢瑞世纪,-0.4884,-0.1321,-2.0068,-0.4425,-47.9244
3475,蒙草生态,-0.4899,-0.1289,-7.8032,-0.18100000000000002,-24.3417
3476,和佳股份,-0.4952,-0.1008,-5.4537,-0.1831,-47.3437
3477,*ST中葡,-0.4991,-0.0609,,-0.2715,-27.4233
3478,*ST利源,-0.515,-0.02,,-0.0296,-3.7571
3479,*ST大控,-0.5186,-0.0239,,-0.0294,-13.5671
3480,*ST保千,-0.5509,-0.1138,,-0.0142,-1.4298
3481,青海春天,-0.5524,-0.0755,-2.6797,-3.492,-602.4486
3482,通葡股份,-0.5583,-0.4778,-17.2849,-1.3657,-137.7169
3483,万方发展,-0.5715,-0.0907,,-0.1227,-12.5339
3484,中环环保,-0.5742,-0.1285,-3.4973,-0.2452,-46.201
3485,紫鑫药业,-0.5792,-0.0774,-4.4108,-0.1368,-17.8294
3486,新黄浦,-0.583,-0.0494,-1.0631,-0.0791,-14.4146
3487,苏州高新,-0.6175,-0.1213,-4.1834,-0.1905,-28.9658
3488,吉艾科技,-0.6188,-0.0783,-2.6796,-0.1105,-28.0682
3489,海源复材,-0.6254,-0.0783,,-0.2848,-33.150999999999996
3490,鲁信创投,-0.6361,-0.0229,-0.6952,-0.0659,-12.2111
3491,大智慧,-0.6368,-0.1861,-3.49,-0.6424,-91.3704
3492,北京城建,-0.6443,-0.0784,-6.3734,-0.1026,-22.0222
3493,天夏智慧,-0.6451,-0.0991,-4.6661,-0.4868,-49.7997
3494,圣莱达,-0.65,-0.2554,-8.3647,-1.2282,-141.3019
3495,华资实业,-0.6582,-0.0203,,-0.1493,-27.9048
3496,滨江集团,-0.6602,-0.1592,-4.4223,-0.2043,-29.6898
3497,平潭发展,-0.6836,-0.1486,-20.3564,-0.6946,-70.1273
3498,荣安地产,-0.6845,-0.1117,-4.9544,-0.1389,-16.9944
3499,熊猫金控,-0.6848,-0.2059,,-0.7174,-71.7381
3500,乐视网,-0.69,-0.1272,,-0.09,-13.2159
3501,*ST美丽,-0.6903,-0.0728,,-0.0889,-9.1445
3502,恒立实业,-0.6958,-0.3976,-14.9141,-0.9869,-128.3521
3503,ST昌鱼,-0.698,-0.1106,-6.1801,-0.3065,-30.719
3504,香江控股,-0.7112,-0.135,-7.2349,-0.1796,-21.9743
3505,*ST索菱,-0.7137,-0.2523,,-0.3779,-47.3208
3506,厚普股份,-0.7139,-0.1295,,-0.3294,-33.6657
3507,万林物流,-0.7140000000000001,-0.1071,-5.1665,-0.1758,-18.8805
3508,*ST巴士,-0.7297,-0.5918,,-0.1303,-104.5068
3509,*ST富控,-0.7304,-0.1321,,-0.0744,-13.7161
3510,华东数控,-0.7419,-0.0798,,-0.0879,-9.5117
3511,*ST游久,-0.7574,-0.0651,,-0.3771,-39.3687
3512,上海临港,-0.7768,-0.0966,-3.5043,-0.2007,-40.78
3513,天和防务,-0.8094,-0.1526,,-0.7588,-86.2791
3514,博闻科技,-0.8202,-0.0359,-2.2974,-0.7482,-284.8753
3515,绿景控股,-0.8490000000000001,-0.0355,-0.1937,-0.0751,-7.5126
3516,天保基建,-0.8612,-0.2038,-20.3242,-0.4424,-60.6638
3517,西藏城投,-0.8752,-0.0868,-10.5428,-0.1202,-30.8324
3518,博迈科,-0.9259,-0.1316,-51.343,-0.9451,-127.0673
3519,*ST山水,-0.965,-0.2796,,-0.3267,-42.3605
3520,*ST金泰,-1.1206,-0.0366,,-0.0562,-5.6207
3521,一汽夏利,-1.161,-0.2893,-35.6835,-0.2972,-32.025999999999996
3522,*ST印纪,-1.1682,-0.1502,,-0.2919,-40.2559
3523,ST东海洋,-1.173,-0.2043,,-0.6139,-95.1197
3524,ST明科,-1.1798,-0.0559,-16.3211,-0.2301,-142.1896
3525,览海投资,-1.3328,-0.0308,-0.5998,-0.145,-16.1285
3526,*ST斯太,-1.3913,-0.3792,,-1.1569,-116.0287
3527,合金投资,-1.4772,-0.1569,-125.9981,-0.1856,-19.6427
3528,电子城,-1.7164,-0.2743,-9.6692,-0.5399,-106.7016
3529,海德股份,-1.9880000000000002,-0.1334,-5.5851,-0.7406,-76.0375
3530,金亚科技,-2.0073,-0.1205,,-0.3836,-39.2333
3531,*ST科林,-3.0435,-0.1998,,-0.2376,-35.3314
3532,天龙光电,-3.1809,-0.1694,,-0.4215,-49.3923
3533,中房股份,-3.5695,-0.1565,,-1.7138,-171.3835
3534,中航资本,-5.232,-0.1298,-9.8936,-0.1506,-22.3201
3535,民生控股,-5.7975,-0.0639,-2.591,-2.8862,-288.6175
3536,国投资本,-5.8896,-0.0896,-6.8757,-0.1204,-15.6433
3537,神雾环保,-7.4406,-0.0675,,-0.0874,-9.3024
3538,*ST节能,-7.821000000000001,-0.054000000000000006,,-0.0602,-6.9117
3539,市北高新,-7.8605,-0.2444,-14.8307,-0.4436,-158.3276
3540,海航创新,-8.7525,-0.0481,,-0.1146,-13.2976
3541,华创阳安,-10.2788,-0.0371,-9.5185,-0.0595,-7.722
3542,华鑫股份,-12.4879,-0.0721,,-0.1083,-12.9519
