,name,mbrg,nprg,nav,targ,epsg,seg
2130,宁波华翔,0.8136,-12.5846,5.0345,0.3559,-22.5166,3.7622
2131,中国一重,2.5318,-12.6302,1.1636,2.0006,46.875,0.9047
2132,银之杰,13.2069,-12.6324,1.041,-2.8821,57.6324,2.1275
2133,同花顺,-1.6182,-12.6396,5.3875,-1.9105,-12.5926,5.3875
2134,天安新材,-0.993,-12.6861,4.0864,-1.4576,-26.6667,4.0035
2135,金禾实业,-7.7475,-12.7025,13.6631,0.3736,-10.4972,13.6631
2136,中孚信息,26.6443,-12.7164,9.9339,8.5268,-52.2388,9.9339
2137,四方股份,10.880999999999998,-12.7802,-0.023,2.1830000000000003,-6.8966,0.5959
2138,兆日科技,-6.6015,-12.8402,-3.2386,-0.1101,-35.461,-3.2869
2139,武汉控股,16.0227,-13.058,4.3102,23.111,-15.2174,3.8218
2140,绿康生化,-8.2894,-13.075999999999999,6.4238,6.1056,-20.5128,6.4238
2141,哈药股份,-10.017999999999999,-13.0779,-16.0483,-13.1279,-12.5,-16.820999999999998
2142,保龄宝,8.6012,-13.147,1.1054,22.4182,-7.6923,1.1275
2143,沃特股份,5.6527,-13.1654,4.2243,8.5049,-49.5085,4.2243
2144,绿茵生态,-26.5602,-13.2496,8.3498,2.5856,-63.6029,6.4021
2145,东方集团,82.0896,-13.2584,2.5377,3.0016,-14.7343,2.5228
2146,天龙股份,8.131,-13.4081,5.6052,6.7383,-40.0,5.2957
2147,中工国际,-6.9498,-13.4398,7.7072,-2.3699,-18.797,9.1677
2148,炬华科技,-10.4052,-13.5289,5.0107,2.8497,-23.2558,5.1032
2149,盛和资源,19.6674,-13.5534,3.7146,5.2734,-38.1584,4.2098
2150,中航电子,8.8325,-13.66,6.3762,2.1747,-11.0571,6.4961
2151,生物股份,-0.2315,-13.6608,16.6289,11.0782,-33.0,12.543
2152,新疆天业,-3.0018,-13.7871,8.7666,-2.6889,-7.2727,10.5381
2153,北京城建,-4.7157,-13.9964,17.0906,11.9553,-24.7312,16.007
2154,润建股份,16.3147,-14.0026,121.12,63.9687,-33.1034,121.12
2155,厦门钨业,37.8372,-14.1615,4.7412,19.3872,-38.0619,5.0791
2156,上海石化,17.1185,-14.2287,6.8142,12.4476,-14.0845,7.4809
2157,东江环保,5.9498,-14.3197,8.4296,5.4578,-14.5455,8.3891
2158,朗博科技,-7.0189,-14.3535,4.2515,3.3213,-36.3636,4.2515
2159,奥普光电,4.4316,-14.4372,3.9257,2.924,6.25,4.298
2160,乾照光电,-8.9115,-14.52,6.486000000000001,20.6738,-13.3333,6.4785
2161,运达科技,-12.682,-14.5603,-7.3883,2.6149,-11.5385,-7.9104
2162,雅化集团,30.0256,-14.6815,5.6644,9.1636,-24.0,3.6461
2163,滨化股份,4.4299,-14.6976,7.1336,34.6879,-35.7143,7.3815
2164,梅花生物,13.6172,-14.7125,0.1307,11.4789,-15.7895,0.0563
2165,万达电影,6.4913,-14.7162,7.6859,-0.1454,-43.0542,7.8152
2166,大同煤业,22.8711,-14.748,-13.4191,-5.8534,8.3333,-1.339
2167,维业股份,22.3084,-14.7885,13.2699,18.2037,-35.4839,9.1308
2168,福建金森,-3.6623,-14.7925,-2.7969999999999997,1.3345,-50.0,-2.7813
2169,科顺股份,51.8917,-14.7952,101.6438,93.4254,-35.4167,101.6438
2170,永悦科技,8.7807,-14.8342,3.3417,4.5855,-27.7778,3.2776
2171,国金证券,,-14.9049,3.5652,10.8668,-15.869000000000002,3.4672
2172,金陵饭店,10.3776,-14.9326,1.6879,4.4423,-25.2174,0.3693
2173,中南传媒,-7.5725,-15.0101,1.7427,2.9799,-17.8571,1.2333
2174,哈高科,34.5238,-15.142999999999999,1.489,-8.4928,-27.7586,1.1735
2175,古鳌科技,10.1018,-15.1664,1.5727,12.2635,-43.4333,1.5734
2176,深圳能源,19.179000000000002,-15.2265,11.1681,10.1552,-10.5263,12.8071
2177,长城军工,-3.997,-15.237,32.6003,15.1414,-25.0,32.9165
2178,巨人网络,30.029,-15.2902,-0.2999,-16.7902,-17.1875,6.0869
2179,红墙股份,47.6632,-15.2936,8.5415,13.7034,-14.9254,8.5415
2180,中国人保,,-15.4093,9.9234,4.4319999999999995,-15.7895,10.8592
2181,鄂武商A,-2.2985,-15.4183,14.9243,27.0075,-16.2651,14.9243
2182,雪迪龙,18.865,-15.4696,12.3262,32.0707,-16.6667,12.3388
2183,三友化工,-0.1089,-15.5155,10.777000000000001,5.1801,-20.3917,10.3732
2184,中闽能源,3.4341,-15.5179,7.5972,7.3146,-15.5844,7.5182
2185,海王生物,53.8952,-15.5308,10.0753,33.2498,-35.7231,7.8392
2186,渤海租赁,14.9059,-15.584000000000001,55.5683,-4.8522,-14.2791,12.9603
2187,华工科技,16.79,-15.6794,9.0581,2.254,-22.2222,8.7818
2188,复星医药,34.4495,-15.7695,12.9491,13.8458,-15.748,10.4666
2189,清新环境,-0.1586,-15.9449,3.7407,-15.2201,-20.0428,9.9517
2190,国机汽车,-11.9175,-16.0087,4.7684,-4.0265,-11.2886,5.9356
2191,惠威科技,1.0476,-16.023,2.6807,0.9927,-51.0638,2.6807
2192,纳思达,2.8256,-16.0868,19.7393,1.6494,-4.8396,25.996
2193,金刚玻璃,24.5008,-16.1422,0.5067,0.4208,-12.5,0.5026
2194,亚盛集团,21.3502,-16.1859,0.879,6.447,-13.5189,0.9328
2195,国立科技,44.1326,-16.198,7.0469,36.9091,-53.3333,5.0367
2196,英威腾,4.9828,-16.2072,-2.6718,5.955,-0.6684,1.0856
2197,华铁科技,27.993000000000002,-16.2714,15.2545,7.5667,-175.0,29.6864
2198,汇顶科技,1.0783,-16.2856,17.8357,20.989,-15.3846,17.8357
2199,上海梅林,-0.1889,-16.504,4.5433,2.4252,10.0,7.3342
2200,特锐德,15.644,-16.507,7.1913,8.8625,-35.7143,5.0565
2201,华测导航,40.3879,-16.6166,12.047,20.5058,-61.8182,11.8605
2202,赣锋锂业,14.1541,-16.6621,97.3,69.028,-46.0441,96.2656
2203,上海凯宝,-4.4104,-16.7064,5.0588,2.5251,-16.5879,5.0588
2204,国投中鲁,-2.29,-16.7779,0.9746,6.0521,-35.9621,1.6573
2205,中金岭南,5.2557,-16.8236,2.9926,3.3785,-43.4783,3.2097
2206,迪贝电气,-2.8641,-16.8701,4.5937,-1.9165,-23.2143,4.5937
2207,北方稀土,36.7577,-16.8967,17.032,15.2018,45.4299,4.2924
2208,美格智能,54.0664,-17.1086,7.3283,10.1085,-57.1167,7.3283
2209,新光药业,-11.1327,-17.1097,6.7229,6.1225,-16.6667,6.7229
2210,华西证券,,-17.1455,43.5272,-7.3953,-32.6531,43.8849
2211,恒天海龙,27.5136,-17.1885,0.9839,3.3101,-31.8182,0.4884
2212,奥翔药业,1.5391,-17.2555,5.7819,8.144,-27.026999999999997,5.7819
2213,盈趣科技,-14.9506,-17.3132,122.7468,83.8913,-30.1158,123.0468
2214,东方网力,21.1683,-17.3954,8.7302,31.8004,-18.7651,9.7938
2215,超图软件,21.4465,-17.4147,6.4877,7.3416,-15.9091,7.1567
2216,中信证券,,-17.5416,2.4088,4.4052,-18.0851,2.2308
2217,福达股份,5.3452,-17.6163,-0.1253,1.3969,-17.3913,-0.1253
2218,泰达股份,1.0939,-17.6412,6.6073,5.5042,3.8119,6.0741
2219,牧高笛,6.848,-17.694000000000003,1.7619,-0.9841,-22.5,1.7619
2220,爱仕达,6.0614,-17.7079,0.242,7.587000000000001,-14.2857,0.5398
2221,神奇制药,6.7517,-17.7155,2.6956,0.9890000000000001,-16.6667,3.1042
2222,南方汇通,2.057,-17.7896,1.2294,10.8531,-22.2222,1.4266
2223,爱普股份,7.5201,-17.8346,9.1335,8.6184,-23.596,4.6501
2224,赢时胜,19.0091,-17.852999999999998,2.7247,9.2287,-14.708,0.5783
2225,飞鹿股份,35.1957,-17.8594,4.3106,42.6905,-54.7826,4.4414
2226,格力地产,-1.6496,-17.8929,4.7989,8.5426,-16.6667,4.9084
2227,新华医疗,3.009,-17.9492,0.8792,-0.3618,-62.5,0.2105
2228,海鸥股份,6.7963,-18.0614,3.1902,14.3934,-21.7391,3.4876
2229,诚邦股份,3.8867,-18.0822,5.3196,27.1057,-28.2051,5.3108
2230,苏盐井神,6.2836,-18.0943,4.3386,4.7709,-18.3417,4.2868
2231,海航基础,4.475,-18.1593,-13.204,1.7301,-5.4107,-2.068
2232,吉视传媒,-1.7168,-18.2305,8.6837,15.594000000000001,-18.8898,8.6977
2233,蠡湖股份,23.9531,-18.2889,86.71700000000001,51.4954,-22.9508,86.71700000000001
2234,汇洁股份,10.2249,-18.3024,2.8153,10.3199,-24.5614,2.7866
2235,龙江交通,-60.8874,-18.3081,5.5871,5.1893,-14.4349,5.2406
2236,联创电子,-4.9881,-18.3767,9.9494,39.6792,-12.0,10.3107
2237,迪森股份,-7.5553,-18.4336,7.917999999999999,2.2798,-23.2998,7.4228
2238,威龙股份,-5.1316,-18.6345,1.2994,11.8292,-29.0323,1.2994
2239,黑猫股份,13.6116,-18.6451,5.6631,-4.292,-24.410999999999998,5.9393
2240,天马科技,32.5455,-18.6688,13.9486,28.7433,-19.3548,13.6274
2241,广电运通,24.5326,-18.6716,0.2674,5.9017,-24.3243,-2.2936
2242,精艺股份,5.6142,-18.761,1.0603,18.3747,-18.8856,1.0603
2243,神州泰岳,-0.3475,-18.767,1.7548,-4.1828,-32.9508,1.8078
2244,易事特,-36.4263,-18.7682,13.311,11.197000000000001,-21.1613,11.6452
2245,双环传动,19.3924,-18.8746,7.932,5.8308,-19.4444,6.8759
2246,朗新科技,29.7011,-18.9244,15.7437,29.3873,-10.9459,17.4449
2247,银河磁体,13.7162,-18.9299,0.8635,0.9602,-20.0,0.9049
2248,万向钱潮,1.8633,-18.953,1.3033,4.5017,-18.125,3.2418
2249,引力传媒,21.8723,-19.0215,-19.8882,-13.7039,-16.0,-14.8335
2250,益民集团,-19.9826,-19.0372,2.8012,0.1648,-21.8045,3.1367
2251,新开普,8.8366,-19.048,5.9827,3.4907,-46.2703,5.947
2252,西藏珠峰,-17.0368,-19.0997,27.4791,48.0729,-19.1216,27.4791
2253,华友钴业,49.6988,-19.1431,38.3902,14.6935,-42.5,26.1626
2254,美思德,1.2987,-19.2801,3.7055,3.5898,-24.0741,3.7055
2255,御家汇,36.3787,-19.3595,158.2235,121.944,-62.1212,159.2329
2256,文灿股份,4.0503,-19.3602,81.2069,23.256,-34.0426,81.2069
2257,大连热电,-6.5482,-19.3618,0.2054,30.9577,-19.2771,0.2054
2258,金海环境,8.2617,-19.3659,4.9651,12.339,-18.4211,4.9651
2259,友邦吊顶,8.6053,-19.4035,6.7608,7.7851,-19.0476,6.1964
2260,文峰股份,-5.2083,-19.4056,3.4738,-3.2087,-18.75,3.469
2261,阳光电源,16.6876,-19.4247,10.988,13.8149,-21.1268,10.9761
2262,天威视讯,-1.9161,-19.4278,1.6394,0.5422,-15.7895,1.5708
2263,华正新材,10.854000000000001,-19.5005,10.2198,21.1089,-19.4444,9.1752
2264,金陵体育,35.1635,-19.5531,6.0081,8.9268,-25.6329,5.7805
2265,新湖中宝,-1.5589,-19.6065,4.5196,12.284,-25.641,4.3859
2266,重庆路桥,0.8344,-19.7517,-1.3067,-2.7559,-28.5714,-1.3067
2267,绿城水务,7.4417,-19.9924,5.672000000000001,14.3622,-20.0042,5.672000000000001
2268,粤电力A,2.8702,-20.007,6.1104,3.2704,-35.7143,2.2457
2269,伟星股份,3.3225,-20.0442,-1.1489,4.6134,-34.9206,-1.3477
2270,跨境通,53.617,-20.0458,48.8623,42.9557,-21.1538,50.3838
2271,金通灵,32.9216,-20.1472,74.3731,69.449,-62.2384,73.7908
2272,精准信息,5.4963,-20.1999,1.4654,0.2904,-5.3931,2.1398
2273,达威股份,7.0511,-20.3064,6.7689,7.5265,-53.3303,6.7989
2274,西陇科学,4.2246,-20.4271,5.4998,41.3306,-20.0,3.7215
2275,紫江企业,5.9035,-20.5236,4.4382,3.3504,-22.1311,4.8071
2276,华培动力,15.4829,-20.6811,16.2071,20.2123,-20.5479,16.1719
2277,睿能科技,-2.9559,-20.7083,8.6258,10.2404,-49.7934,8.0878
2278,南卫股份,-1.818,-20.7192,4.1795,2.7764,-47.3684,4.6843
2279,荣丰控股,-7.9708,-20.7244,37.5867,24.7061,-14.2857,38.1223
2280,科创信息,8.1909,-20.7881,6.7103,1.5443,-64.5161,6.8139
2281,三孚股份,2.7636,-20.8023,8.4188,8.3309,-31.1927,8.4188
2282,鼎龙股份,-21.329,-20.8481,2.3479,1.2248,-11.4286,2.7409
2283,南山控股,6.819,-20.8651,60.916000000000004,90.6698,-44.1176,37.1992
2284,天津港,-8.2488,-20.9424,0.863,-5.0777,-26.5306,1.2372
2285,众兴菌业,25.2286,-21.034000000000002,-0.083,0.4363,-20.5128,0.2202
2286,富通鑫茂,29.5227,-21.1017,-18.0246,15.443,-20.6897,-25.1996
2287,意华股份,14.2094,-21.1318,4.2702,19.0538,-57.4074,2.2230000000000003
2288,江南水务,-18.3851,-21.166,3.5695,-11.3154,-19.2308,1.339
2289,欧比特,22.6218,-21.2298,55.1302,48.8712,-28.3505,55.1716
2290,潞安环能,6.779,-21.2729,10.5007,-1.8177,-4.3011,13.1982
2291,新美星,11.19,-21.4111,5.2435,10.9037,-62.1622,-0.8462
2292,山东黄金,7.3403,-21.4779,36.1561,6.7187,-26.2295,32.4416
2293,华天科技,1.5952,-21.5315,6.3278,32.8432,-21.2995,6.5008
2294,嘉寓股份,45.2134,-21.5325,-9.8563,21.6346,-11.1111,-6.8020000000000005
2295,香雪制药,14.4897,-21.5423,3.3096,-6.6562,-10.0,-0.9045
2296,双一科技,-9.8399,-21.6367,-2.178,1.1797,-52.356,-2.0171
2297,北矿科技,8.3053,-21.8001,2.4341,-0.1263,-21.785,2.4341
2298,四方精创,-3.9364,-21.9581,11.0483,4.6523,-58.3333,11.0483
2299,合众思壮,0.5371,-22.0466,4.7084,15.9716,-21.445999999999998,4.591
2300,华通医药,11.2184,-22.0701,10.1195,24.5447,-20.0,9.6536
2301,金杯汽车,6.501,-22.1809,-4.8426,-4.2952,-19.5652,29.746
2302,太原重工,-10.4349,-22.2744,0.9564,3.8076,-27.451,0.9146
2303,电子城,4.7081,-22.3012,5.8402,23.5168,-42.1875,3.6812
2304,通富微电,10.7928,-22.3788,3.9044,15.0001,-15.3846,3.6315
2305,奇精机械,6.89,-22.3799,17.3117,43.8439,-45.3333,17.3117
2306,华瑞股份,1.8328,-22.5495,7.0281,13.3064,-60.6557,7.0281
2307,金雷股份,32.4273,-22.5808,7.1768,5.8309,-22.3824,7.1768
2308,中青宝,6.635,-22.6807,-2.3746,7.7233,-26.3158,-0.2868
2309,大众公用,7.3793,-22.7138,2.6524,4.0896,0.0,3.0237
2310,长虹华意,9.8187,-22.7784,6.3575,1.1599,-31.7763,1.6009
2311,奥联电子,-11.6484,-22.896,2.1234,22.0557,-24.2251,2.13
2312,楚天高速,14.2075,-22.9428,3.4148,2.4691,-23.5294,3.4844
2313,济民制药,15.7461,-22.9917,12.745,34.9181,-41.1765,2.0514
2314,广深铁路,8.1641,-23.0027,0.5557,4.1419,-21.4286,0.5844
2315,东兴证券,,-23.0041,2.2003,-3.5529,-22.9474,2.1938
2316,秦港股份,-2.2268,-23.0292,2.8681,0.7153,-16.6667,3.6526
2317,中欣氟材,9.6006,-23.1397,4.2658,3.3026,-40.2222,4.2658
2318,欢瑞世纪,-15.2339,-23.3257,10.4186,19.6726,-23.2558,10.4532
2319,招商证券,,-23.4025,1.8386,6.7522,-30.2464,1.8840000000000001
2320,惠泉啤酒,-3.0637,-23.4491,0.95,-0.1658,-26.0,0.9866
2321,湘邮科技,13.620999999999999,-23.5875,15.7058,30.8834,-23.0769,15.7174
2322,中信建投,,-23.5919,8.7835,-5.2462,-25.4902,8.7379
2323,鹏鹞环保,-4.449,-23.7181,40.8114,45.6259,-35.146,36.0548
2324,民生控股,-0.7644,-23.8327,-0.3776,-2.4408,-26.5625,-0.4349
2325,沃格光电,7.0284,-23.9232,122.1651,76.4447,-37.7918,122.1651
2326,铁流股份,13.3979,-24.096999999999998,-3.9160000000000004,14.6254,-32.3529,-4.1057
2327,焦点科技,-27.7359,-24.1558,-3.7859,-0.9037,-23.0324,-3.8801
2328,东软载波,10.9319,-24.3674,4.181,4.4114,-27.38,4.181
2329,天域生态,10.6067,-24.45,6.4885,29.2334,-49.4061,4.4204
2330,电魂网络,-10.1906,-24.622,5.8968,0.8661,-21.7391,6.022
2331,英派斯,5.882999999999999,-24.6283,5.6803,4.254,-38.8235,5.6803
2332,杭萧钢构,33.6246,-24.6739,12.3175,13.7912,-43.1127,11.8162
2333,惠发股份,11.003,-24.717,2.3596,13.735,-53.4483,2.4004
2334,三维工程,-30.5906,-24.7361,2.0647,1.1701,-27.2727,1.2483
2335,派生科技,17.195,-24.7396,21.8033,7.9206,-79.1517,21.8033
2336,云南能投,-1.1561,-24.7523,2.8788,10.8623,-29.1667,2.4946
2337,神思电子,14.0031,-24.8117,36.3822,48.5045,-40.803000000000004,34.0925
2338,华联控股,-16.0427,-24.8651,7.0304,24.9394,-27.8675,9.2402
2339,申科股份,-7.0525,-24.8972,0.7806,1.1514,-32.25,0.7806
2340,中国海防,-3.3609,-24.9405,-7.6408,-8.8066,-74.7147,-3.1966
2341,瀛通通讯,24.2154,-24.9795,-4.4269,20.5045,-30.2632,-4.2706
2342,交运股份,3.8045,-24.9904,4.4323,3.5211,-25.5814,3.2312
2343,国信证券,,-25.0613,0.7351,6.0989,-26.9231,0.7367
2344,南华仪器,-17.9943,-25.1211,-0.5068,5.7454,-25.1151,-0.5068
2345,航新科技,59.4044,-25.1944,5.7037,75.807,-25.1429,5.7896
2346,中金环境,14.3634,-25.2983,4.1242,0.1764,-55.102,4.2438
2347,昊志机电,3.5673,-25.3076,5.7941,25.3106,-33.3333,5.2620000000000005
2348,华媒控股,-4.5162,-25.4047,5.8586,1.4997,-28.5714,5.0211
2349,天康生物,13.8878,-25.4396,7.3199,44.8827,-21.4286,7.4910000000000005
2350,上工申贝,4.4228,-25.4891,2.2604,11.8971,-28.6944,3.1532
2351,金逸影视,-8.2393,-25.6118,3.2419,-3.7478,-62.8931,3.0260000000000002
2352,凯中精密,20.636999999999997,-25.6167,16.0541,45.6248,-26.4151,16.0541
2353,华林证券,,-25.6392,9.1966,-18.194000000000003,-26.3158,9.2588
2354,晶方科技,-9.9472,-25.673000000000002,5.079,7.4214,-26.1905,5.079
2355,金晶科技,17.7034,-25.6846,-0.1379,0.5559,-45.7677,0.5518
2356,恒通股份,47.6655,-25.7251,48.4125,32.2872,-53.8462,51.4109
2357,东土科技,16.2559,-25.7379,0.9428,10.003,-25.0306,1.1737
2358,新华传媒,-2.517,-25.8333,0.556,-0.6793,-30.2326,0.5533
2359,三圣股份,50.6063,-25.9411,7.4485,18.8861,-38.0952,6.4664
2360,沧州大化,0.32899999999999996,-25.9451,30.4608,6.2165,-44.833,30.7736
2361,小商品城,-64.1239,-26.0489,2.411,12.6419,-25.9259,5.11
2362,江化微,8.2971,-26.1249,2.8955,14.3188,-50.1939,2.9314
2363,今创集团,10.1057,-26.1264,75.6054,26.2433,-52.2013,78.6379
2364,中粮糖业,-8.5728,-26.1664,3.1995,-9.0481,-31.9379,2.05
2365,苏大维格,20.2195,-26.2305,2.7416,12.9766,-24.8748,3.1494
2366,实丰文化,-8.8608,-26.3382,5.0402,3.4475,-32.2034,5.0402
2367,冠昊生物,1.7974,-26.4224,-4.7349,-4.604,-22.7273,-0.9418
2368,宇通客车,-4.4432,-26.4996,7.371,1.7519999999999998,-28.3688,7.3625
2369,粤传媒,-10.8339,-26.5021,1.1446,2.3162,-24.8,1.232
2370,仙鹤股份,34.4817,-26.5309,38.0463,14.1443,-32.8767,37.868
2371,黄山胶囊,3.0612,-26.6113,4.5768,5.5909,-24.0741,3.9682
2372,爱迪尔,1.8137,-26.7493,2.824,0.5496,-66.6667,1.5062
2373,新研股份,1.3883,-26.7565,3.2918,9.0172,-25.9259,3.2787
2374,兰生股份,-0.8787,-26.899,-15.9655,-17.022000000000002,-21.1594,-15.6073
2375,友讯达,16.0546,-26.9579,8.7467,15.1543,-66.5263,8.7467
2376,茶花股份,5.8922,-26.9599,0.6263,2.3634,-31.7073,0.6263
2377,经纬纺机,17.1639,-27.0019,5.0957,6.1162,-34.7059,9.4307
2378,中国银河,,-27.0526,2.2369,-1.3546,-28.2051,2.2772
2379,永鼎股份,12.2698,-27.0876,5.4029,15.9638,-48.3871,4.8911
2380,ST明科,-14.0933,-27.1626,0.4543,-0.7952,0.0,0.4543
2381,华通热力,5.5617,-27.2518,4.5825,8.7203,-33.3333,5.4232
2382,宏润建设,21.668000000000003,-27.3395,1.6234,11.6228,8.0,8.8894
2383,江苏有线,-2.5957,-27.3612,1.0916,0.0824,-30.0,60.9365
2384,华钰矿业,26.5703,-27.3732,40.4295,31.5796,-25.8621,10.0848
2385,长川科技,20.2048,-27.4249,12.2306,25.7426,-65.2778,12.2306
2386,白云机场,14.5716,-27.4359,4.2552,20.1843,-32.9268,4.0618
2387,中宠股份,39.0906,-27.4373,8.2193,40.0217,-36.3636,7.3211
2388,安迪苏,9.8113,-27.4687,0.8188,0.5827,-28.5714,3.3283
2389,百利电气,11.0946,-27.5383,-3.1805,-1.9931,-28.7117,-3.3057
2390,加加食品,-5.4356,-27.5773,5.6026,-8.8701,-28.5714,5.6026
2391,汉威科技,4.718999999999999,-27.5977,5.8654,18.4497,-44.7368,4.2714
2392,纵横通信,-0.7316,-27.6466,4.9364,7.2274,-55.5556,5.0588
2393,比亚迪,22.7919,-27.6746,1.2284,9.2486,-33.5714,0.3529
2394,隆基股份,34.3799,-27.6885,18.117,20.6046,-48.6188,15.8941
2395,卫信康,77.5351,-27.7115,4.6147,21.4773,-34.6154,4.6147
2396,士兰微,10.3606,-27.7756,32.0127,29.9303,-7.1429,30.5557
2397,恒锋工具,11.8661,-27.8318,6.0859,5.8622,-27.956999999999997,6.0693
2398,泰山石油,13.1882,-27.8708,-1.9465,8.8303,-35.0,-1.8865
2399,广聚能源,33.0623,-27.9203,4.0603,3.6731,-28.5714,4.1221
2400,浙江仙通,-3.7745,-28.0491,-1.3029,-3.5387,-28.5714,-1.3029
2401,中马传动,0.3857,-28.1464,-0.5593,2.8653,-54.7619,-0.5593
2402,铜峰电子,8.8542,-28.2275,0.8192,-5.3635,-32.1285,0.7714
2403,陇神戎发,-24.6381,-28.2508,1.2128,-0.475,-28.1915,1.2128
2404,东方园林,-12.6949,-28.3547,13.5304,19.8731,-27.1605,12.7322
2405,智云股份,6.8903,-28.3905,-0.9381,2.3982,-30.6452,-0.8766
2406,史丹利,8.0675,-28.3933,2.722,-0.2689,-26.087,3.1649
2407,郑州银行,,-28.4313,13.2303,6.9554,-41.25,13.7983
2408,北特科技,36.7465,-28.5122,29.5947,46.653,-28.2511,27.8456
2409,一汽轿车,-5.9423,-28.5439,2.0616,0.4868,-44.8495,1.2386
2410,神州数码,31.5708,-28.6457,14.5528,7.0541,-29.1233,14.668
2411,天地数码,7.6513,-28.7269,136.8844,51.6068,-41.7582,137.7896
2412,尚荣医疗,-18.7416,-28.7879,3.9058,-4.775,-43.5769,3.0794
2413,宝鹰股份,-4.3078,-29.1342,4.292,10.445,-27.5862,6.0492
2414,越秀金控,,-29.3069,7.6339999999999995,26.272,-31.5789,30.5717
2415,三雄极光,7.3661,-29.4629,-7.5125,-2.0180000000000002,-34.0206,-7.5125
2416,贵广网络,25.553,-29.4687,4.1417,46.5824,-28.5714,4.1412
2417,扬杰科技,26.0138,-29.5249,9.8112,5.1567,-29.8246,5.9308
2418,众泰汽车,-29.0318,-29.5521,4.583,-2.0882,-45.3858,4.5804
2419,赛福天,-1.3276,-29.6484,1.6216,0.5063,-27.2727,1.6216
2420,卫士通,-9.6446,-29.7712,1.5243,8.1115,-32.0057,2.5862
2421,日海智能,47.8396,-29.8056,1.3566,38.5624,-30.303,2.2555
2422,弘宇股份,-15.5757,-29.8658,4.9683,5.6218,-40.0,4.9683
2423,顺网科技,9.3101,-29.8905,-2.967,-2.3802,-37.8378,-1.7388
2424,超频三,24.8863,-30.0732,7.4423,18.0979,-87.0968,13.7206
2425,澳洋顺昌,18.5795,-30.2137,10.1642,13.199000000000002,-36.4215,9.7479
2426,东百集团,-22.2721,-30.5287,6.6527,23.6017,5.9187,7.2823
2427,海波重科,24.9075,-30.5708,6.8129,18.1462,-29.6188,6.8129
2428,海信家电,7.561,-30.6232,13.4616,1.6496,-31.2925,14.0648
2429,万达信息,-8.7271,-30.6237,29.9227,-2.2949,-30.881,31.979
2430,奥特迅,-3.792,-30.6335,0.7262,5.1949,-29.8663,0.73
2431,爱司凯,-3.4894,-30.6443,4.5845,6.949,-29.32,3.7193
2432,中金黄金,4.6287,-30.6869,23.539,-1.2029,-25.0,1.2367
2433,浙商证券,,-30.705,1.112,7.6617,-35.2941,1.112
2434,国轩高科,5.9713,-30.766,3.5719,20.4137,-46.3158,3.5922
2435,润邦股份,6.3791,-30.7816,2.9748,4.3063,-23.0769,2.2344
2436,韶能股份,-4.6129,-30.8911,1.5469,9.2974,-32.1212,1.4138
2437,弘讯科技,-6.4449,-30.9476,1.5205,1.6958,-30.0,1.7244
2438,光明地产,-1.5256,-31.0178,20.5988,37.4322,-44.7693,22.1112
2439,兆驰股份,25.801,-31.1347,5.0695,12.3155,-24.3077,5.8258
2440,强生控股,0.39799999999999996,-31.2952,-0.5753,-1.3065,-35.8038,0.0473
2441,汇嘉时代,19.7253,-31.3163,3.5695,70.5996,-31.3205,3.5695
2442,霞客环保,15.1048,-31.4251,93.7095,91.6697,-31.5789,79.6562
2443,金花股份,-1.5876,-31.451,58.3896,39.1596,-38.5494,58.6052
2444,三峡水利,6.6395,-31.5277,2.8182,3.7697,-37.1429,3.8823
2445,盛屯矿业,48.8042,-31.5422,61.9174,19.7712,-39.951,63.2836
2446,雷柏科技,-5.0407,-31.728,0.032,0.8065,-57.1429,0.1078
2447,晨鸣纸业,-3.2694,-31.77,-14.5421,-0.29,-70.0,-9.827
2448,百邦科技,-6.6013,-31.8059,98.7779,71.756,-64.9485,98.7779
2449,中洲控股,-8.2286,-31.8523,11.3669,5.5727,-27.4092,13.4451
2450,海南瑞泽,8.4596,-31.9345,35.4482,31.8393,-33.3333,33.6015
2451,中国铝业,0.0885,-31.9855,3.2899,0.3645,-51.1111,32.7684
2452,春秋电子,2.0107,-32.104,6.1093,14.9514,-63.4615,6.1093
2453,邦宝益智,17.5829,-32.1045,8.1839,38.5277,-31.0345,8.1839
2454,阿石创,8.6886,-32.2493,5.7296,12.4817,-68.75,5.7296
2455,百润股份,4.9547,-32.2706,7.922000000000001,4.5421,-9.0909,7.7989
2456,激智科技,23.048000000000002,-32.3569,-4.2558,18.2667,-46.0,-2.1634
2457,中天金融,-10.515,-32.4307,3.3417,-6.0361,-52.9068,5.9719
2458,德赛西威,-10.0088,-32.4309,6.9548,-8.7418,-44.5255,6.772
2459,莱绅通灵,-15.2934,-32.4465,5.0087,-1.7533,-32.7507,5.0341
2460,国泰君安,,-32.5565,-0.0163,1.1771,-36.9369,0.2616
2461,中原高速,-1.2058,-32.5844,-15.7828,-0.1855,-48.9044,-16.191
2462,重庆水务,15.642999999999999,-32.7035,-0.4062,-0.7708,-30.2326,-0.2417
2463,中色股份,-4.0532,-32.8584,36.9484,12.1334,-40.4505,2.1591
2464,长城电工,-6.3125,-32.9421,-0.6498,-0.594,-30.1333,-1.1238
2465,国投资本,235.4893,-33.1114,1.0452,9.1676,-41.1765,0.247
2466,阿科力,45.2377,-33.1696,-0.2413,2.0429,-46.5753,-0.2413
